"Business_ID","Address","Cuisine","insertedAtTimestamp","Latitude","Longitude","Name","Number of Reviews","Open","Rating","Zip Code"
"pT5g_H68K25hMXUjQRwN4A","1752 2nd Ave","korean","11/10/2021 17:54:20","40.781226","'-73.949085","Chicken Insider","121","N/A","5","10128"
"09y5uyX7z41mjoA9fVF1bQ","196-50 Northern Blvd","korean","11/10/2021 17:54:25","40.75744","'-73.78383","Tang Restaurant","708","N/A","4","11358"
"Pr-q47vsmM4aoc2t_Sfk8w","10 Columbus Cir","chinese","11/10/2021 17:54:12","40.76802583631109","'-73.9829243","Momofuku Noodle Bar - Uptown","355","N/A","4","10019"
"zzJA5P32V9MIHIMBIyasJw","551 Hudson St","american","11/10/2021 17:53:48","40.735202","'-74.006251","Dante West Village","83","N/A","4","10014"
"MeUq9lombxM9alxs64tejQ","281 W Broadway","italian","11/10/2021 17:53:34","40.720756","'-74.004885","Pepolino Restaurant","574","N/A","4","10013"
"xm_-5QZFzJidiUO--PgOYg","60 W 56th St","chinese","11/10/2021 17:54:12","40.76329","'-73.97711","Bites of Xi'an","10","N/A","5","10019"
"J9xVQScnr0lYWl61_mLXMA","2168 Frederick Douglass Blvd","italian","11/10/2021 17:53:37","40.8049797781916","'-73.9548260014624","Lido","1053","N/A","4","10026"
"4bSYj9nl_mAXIqpA2loIag","1198 1st Ave","mexican","11/10/2021 17:54:44","40.7631132993777","'-73.9591559395194","Oaxaca Taqueria","105","N/A","3","10065"
"VvsZAnEwU4c8Xkyrzx05Nw","23 W 32nd St","korean","11/10/2021 17:54:17","40.74776270790539","'-73.9867793576711","Anytime","1651","N/A","4.5","10001"
"rJJiGJx3kfMAxtD7P7okHQ","502 Amsterdam Ave","italian","11/10/2021 17:53:28","40.78666","'-73.97599","Celeste Restaurant","919","N/A","3.5","10024"
"SmLFW1Ncg26KfVRVX3GVFQ","110 Madison Ave","korean","11/10/2021 17:54:22","40.74502","'-73.98513","Little Mad","51","N/A","4.5","10016"
"xN4yKQMzo3PIoQlFamUOLQ","200 W 55th St","mexican","11/10/2021 17:54:44","40.7642986928764","'-73.9814604957066","La Esquina - Midtown","223","N/A","4","10019"
"PwrYnl3j3YCGzILX_5UHpw","102 Suffolk St","japanese","11/10/2021 17:53:56","40.71852","'-73.98605","Davelle","186","N/A","4.5","10002"
"CgYWuNH0UHd5vp2vGgKflw","605 3rd Ave","chinese","11/10/2021 17:54:11","40.74909","'-73.9754","wagamama - murray hill","343","N/A","4","10158"
"26emJlm1YMFyOCezfgVk4g","883 First Ave","italian","11/10/2021 17:53:30","40.7535386913133","'-73.9666010811925","Da Raffaele","197","N/A","4.5","10022"
"vC5XPdWzKa-c8iUQlUwEUQ","1426 Willow Ave","mexican","11/10/2021 17:54:52","40.75493","'-74.02968","Orale Mexican Kitchen","257","N/A","4","07030"
"Pe75P0NSJ3S8N6JgPLfcmg","839 Lexington Ave","american","11/10/2021 17:53:47","40.76516","'-73.96588","Eat Here Now","7","N/A","4.5","10065"
"faukkggAc_tuJ4THYlf4fg","235 W 48th St","italian","11/10/2021 17:53:33","40.760868632784","'-73.986348802868","La Masseria","617","N/A","4","10036"
"mZALre3ahuetu5X8_uUJew","112 Macdougal St","indian","11/10/2021 17:54:31","40.72963","'-74.00068","Thelewala","498","N/A","4","10012"
"tvqtAjAyc7dplVVwhw3VZQ","78 W 11th St","mexican","11/10/2021 17:54:49","40.7352","'-73.99808","La Contenta Oeste","265","N/A","4","10011"
"FAALx4s7PBtCZWKFqRNPNQ","169 Park Ave","korean","11/10/2021 17:54:28","40.6963379","'-73.972758","Tiger Box","72","N/A","4.5","11205"
"PYcL2z9gHj6-ZTlViT9Nqw","113 Macdougal St","american","11/10/2021 17:53:48","40.7300047976758","'-74.0006073834151","Minetta Tavern","2258","N/A","4","10012"
"aK2ipD9K8-usBw_gkvvJuw","115 E 57th St","japanese","11/10/2021 17:53:53","40.76143","'-73.96992","Nare Sushi","370","N/A","4","10022"
"UtknyDJ_DPut-FKRqs0wpQ","44TH St And 6th Ave","indian","11/10/2021 17:54:40","40.75614","'-73.98316","Royal Grill Halal Food","394","N/A","5","10018"
"pb_cHcy8D8UC-jQ-Q524ug","143 8th Ave","korean","11/10/2021 17:54:22","40.74192","'-74.00136","Som Bo","243","N/A","4","10011"
"U74_3F7r3tMhd6dmTmDBxQ","311 Church St","chinese","11/10/2021 17:54:12","40.719623","'-74.003904","Macao Trading Company","768","N/A","4","10013"
"8wMJdpw2R_4VfS55itB_gQ","105 N 6th St","american","11/10/2021 17:53:41","40.7184736","'-73.9600178","Sweetwater Restaurant","403","N/A","4","11249"
"Dqu-5RxNbbpBsL1Ssht9Ng","112 1st Ave","chinese","11/10/2021 17:54:10","40.72669","'-73.98563","Hunan Slurp","230","N/A","4","10009"
"CEOm_NF7EeDZR4ozRZvCSg","206 E 67th St","american","11/10/2021 17:53:46","40.7661503","'-73.9625243","Bedford Falls","106","N/A","4","10065"
"xSY8MI449l9HvKJKBSlVHA","807 Lexington Ave","korean","11/10/2021 17:54:18","40.76423","'-73.96654","Korean Express","315","N/A","3.5","10065"
"mHBhUxHgDGjsB1LJl4qW0w","888 3rd Ave","american","11/10/2021 17:53:41","40.758352","'-73.969112","Hillstone Restaurant","1133","N/A","4","10022"
"lnI9toC-uAhBIbtHDMxvcA","943 Broadway","indian","11/10/2021 17:54:38","40.69716","'-73.9353","Indika House","92","N/A","4.5","11206"
"ApzxIf8AYh3MEgvF63Zuvw","605 W 48th St","mexican","11/10/2021 17:54:51","40.76497","'-73.99607","Cantina 48","11","N/A","4","10036"
"IErfGS0DASSJfYU73m0Sqg","649 Washington St","italian","11/10/2021 17:53:28","40.73285","'-74.00847","Malatesta Trattoria","1271","N/A","4","10014"
"5AD9nY8UrYlCVMb3Y6KeWg","207 W 38th St","korean","11/10/2021 17:54:25","40.7537928","'-73.98913","Bonchon 38th St","1043","N/A","3.5","10018"
"SFleMiroXTeWnXfonRic-w","260 Brook Ave","chinese","11/10/2021 17:54:15","40.808","'-73.9187199","Fast Wok","8","N/A","4","10454"
"m86CNmYThtzzWB3nPnrhbg","35 Downing St","american","11/10/2021 17:53:40","40.729330068469","'-74.0038400073579","Emily - West Village","777","N/A","4","10014"
"Z_fT0KLZV3y80LHUMlmbig","175 Avenue B","indian","11/10/2021 17:54:31","40.727536","'-73.97926","Khiladi NYC","156","N/A","4.5","10009"
"qGgQMVExGERqGhZNDM2ROg","36 W 48th St","chinese","11/10/2021 17:54:09","40.75781","'-73.97994","Wu Liang Ye","517","N/A","3.5","10036"
"yc4vsT-Q4Ej1_9hr94DxkQ","140 W 13th St","italian","11/10/2021 17:53:30","40.7372","'-73.99919","Sotto 13","939","N/A","4","10011"
"XyICIfSun7HWtBEUFux2PQ","169 9th Ave","italian","11/10/2021 17:53:38","40.7445631","'-74.0030779","Bocca Di Bacco","208","N/A","3.5","10011"
"nQfPwIasXCi8NwNKq65vfw","250 Park Ave","indian","11/10/2021 17:54:39","40.7551374","'-73.9760147","Mysttik Masaala","113","N/A","4.5","10172"
"jFYEsw6_4y4VMpSVB863sw","22-36 31st St","mexican","11/10/2021 17:54:52","40.7753290076368","'-73.9119911693115","Mojave","754","N/A","3.5","11105"
"LTi4_wcCVmqQeJ_jgTEbOQ","231 Mott St","italian","11/10/2021 17:53:30","40.722647","'-73.995246","Emporio","804","N/A","4","10012"
"dtk1Cstz5MHr-B1AOM_nXA","805 3rd Ave","korean","11/10/2021 17:54:24","40.75537","'-73.97054","Gyu-Kaku Japanese BBQ","1225","N/A","4","10022"
"l7RpTuovYPl2GsJiopIaBg","957 2nd Ave","korean","11/10/2021 17:54:19","40.7554222","'-73.9684579","BarKogi Korean Fried Chicken","690","N/A","2.5","10022"
"IkOW8jcaFYOll4albHitLw","28-17 Jackson Ave","chinese","11/10/2021 17:54:15","40.74878631118842","'-73.93861437799582","Lotus + Cleaver","34","N/A","4.5","11101"
"vWoT1h8E2eWvIdJqpuxfdg","96 Bowery","korean","11/10/2021 17:54:20","40.7176299520983","'-73.9954301342368","Tofu Tofu","387","N/A","4.5","10013"
"t6PzD4uzBOfyCLcd_lT8cQ","216 3rd Ave","indian","11/10/2021 17:54:29","40.73621","'-73.98528","Sathi","192","N/A","4.5","10003"
"6FZf17rNThWKoF4EU18wnw","37 W 17th St","korean","11/10/2021 17:54:24","40.738851870947","'-73.9941236398979","Yakiniku Futago","391","N/A","4.5","10011"
"lIE4KHySIenwPbta1JuM8Q","1768 Amsterdam Ave","indian","11/10/2021 17:54:36","40.82695","'-73.94676","Mumbai Masala","230","N/A","4.5","10031"
"S6r0P0PItA9EYHV1nCiQgg","399 Park Ave","indian","11/10/2021 17:54:33","40.75932","'-73.97209","Mysttik Masaala","419","N/A","4.5","10022"
"kwq1W0opBnOYKoUXWYyQ5g","1466 1st Ave","japanese","11/10/2021 17:53:53","40.77047","'-73.9537","Momokawa","187","N/A","4","10075"
"qEe7nIhPfEL6L0-VYhWRrA","48 Macdougal St","japanese","11/10/2021 17:53:57","40.72728","'-74.00252","Raku","538","N/A","4.5","10012"
"AuCRCB64bsBMdq02ydEuCA","311 2nd Ave","indian","11/10/2021 17:54:40","40.73504","'-73.98321","Manhattan Indian Flavor","4","N/A","4.5","10003"
"5Akss-swwfyoSVeIsDBbvw","37 W 17th St","japanese","11/10/2021 17:54:02","40.73881","'-73.99407","Basta Pasta","1467","N/A","4","10011"
"wQjQHZKH_DxwntbSe1QdxQ","79 2nd Ave","indian","11/10/2021 17:54:39","40.7265407754881","'-73.9893999248542","Brick Lane Curry House","980","N/A","3.5","10003"
"uQ0kF3fiJFDm0oDVRaMBkw","25-03 40th Avenue","american","11/10/2021 17:53:44","40.75351","'-73.93764","Carla","37","N/A","5","11101"
"jb-Fe1cC3ZARF9xyFvJQYQ","175 E 83rd St","indian","11/10/2021 17:54:33","40.7771396","'-73.9556964","Tandoor Oven","178","N/A","3.5","10028"
"T1CRoZ-f-hwrjdkBvt7_kg","564 Amsterdam Ave","indian","11/10/2021 17:54:37","40.78869","'-73.97468","Indian Tanpura","163","N/A","4","10024"
"QPTxlH9KxraVczH-Ckntxg","12 E 44th St","korean","11/10/2021 17:54:26","40.754207","'-73.979179","Delicacy","72","N/A","3.5","10017"
"NXjCypQNl7tBrdR3gkFqdg","2049 2nd Ave","mexican","11/10/2021 17:54:48","40.790205","'-73.943136","Lupita's Restaurant","134","N/A","4","10029"
"jvBtgqUpW0v4wO5QQ-HALQ","98 N 6th St","korean","11/10/2021 17:54:18","40.71847","'-73.96054","East Hae","53","N/A","4","11249"
"97q5nUQTuBo_h00XCxna2A","1 Doyers St","chinese","11/10/2021 17:54:15","40.7142","'-73.99787","Tasty Hand-Pulled Noodles","1663","N/A","4","10013"
"BiFBVQwkCIurPP-ytstGwQ","226 E 51st St","japanese","11/10/2021 17:54:00","40.75588","'-73.96926","Shima Sushi","61","N/A","4","10022"
"hpRrYBbKUqv8ewFKDjbjoA","316 Court St","italian","11/10/2021 17:53:35","40.683438","'-73.995711","Gersi","294","N/A","4.5","11231"
"yj4culC4vfNKWXdj5ZxJ4Q","220 W 13th St","japanese","11/10/2021 17:54:03","40.7381972955808","'-74.0014449879527","Kosaka","169","N/A","4.5","10011"
"FeSZi6LBCcAIipoSua6dXg","1402 2nd Ave","mexican","11/10/2021 17:54:49","40.7693131667402","'-73.9577519273524","La Esquina - UES","178","N/A","3.5","10021"
"wm10mMj_41_-l_gRhRH3TA","940 8th Ave","indian","11/10/2021 17:54:31","40.76573","'-73.98338","deep indian kitchen - indikitch","463","N/A","4","10019"
"VW2Epq3C8jqysu6Edpu-RA","258 W 109th St","chinese","11/10/2021 17:54:06","40.80332","'-73.9668","Atlas Kitchen","124","N/A","4","10025"
"MfbVI5reXLIIs8Cc2HwgQw","83 Baxter St","mexican","11/10/2021 17:54:46","40.7166907225542","'-73.9999440120647","Breakroom","1612","N/A","4.5","10013"
"fMf4P22m65creknIICuaXA","290 Livingston St","korean","11/10/2021 17:54:18","40.6884292","'-73.9831506","Kuun","106","N/A","4.5","11217"
"MH08_pIRKsUSwfkVYxUE7w","2211 Frederick Douglass Blvd","italian","11/10/2021 17:53:38","40.8064392068585","'-73.9540110111145","Vinatería","523","N/A","4","10026"
"54om5q7V4anmIXw2PdNJbA","32 Cedar St","chinese","11/10/2021 17:54:16","40.70712","'-74.00845","Chen's Buffet Bar","41","N/A","4","10038"
"bpeeh-kkay0ZE7mGXsCVKQ","1154 1st Ave","chinese","11/10/2021 17:54:13","40.7622458","'-73.9598571","Ahana","153","N/A","4","10065"
"d15lwNLOlLSeaAYqPadntw","132 E 39th St","italian","11/10/2021 17:53:34","40.749270880468","'-73.977082744053","Sam's Place","258","N/A","4","10016"
"MWx4HB9p7pCzse9CInLuDw","1143 1st Ave","japanese","11/10/2021 17:53:54","40.761918","'-73.960536","Sushi Seki","514","N/A","4","10065"
"7qvsMuRypQYg1Ux8kghybg","319 Bowery","japanese","11/10/2021 17:54:04","40.72535","'-73.99193","Kissaki","156","N/A","4","10003"
"1F0Msl92xYTctkifFYwVCQ","39-44 21st Street","indian","11/10/2021 17:54:40","40.755609","'-73.941215","LIC Grill Indian and American Cuisine","26","N/A","4.5","11101"
"FXgSgiLg6xgOO8zrG51mzg","284 3rd Ave","mexican","11/10/2021 17:54:50","40.6773587963142","'-73.9861984489446","Claro","241","N/A","4","11215"
"q-QEwZi32JCnjb7zbY-PQw","108 E 4th St","korean","11/10/2021 17:54:21","40.72551","'-73.98838","Soogil","128","N/A","4","10003"
"Pe4cQ65ZJ9qS8JQZVkJz4g","115 Division St","japanese","11/10/2021 17:54:02","40.71434","'-73.99205","shabushabu Mayumon","40","N/A","5","10002"
"pPqEu60FMffpiWqk2MCrVA","42 W 33rd St","chinese","11/10/2021 17:54:11","40.748413","'-73.9871229","Hutaoli Music Restaurant & Bar","101","N/A","4","10001"
"yZs_A8r0qDz7Z5bR0C-aiQ","136 W 55th St","american","11/10/2021 17:53:41","40.76347","'-73.97978","Black Tap - Midtown","1213","N/A","4","10019"
"v8tuFxvNkKdZytWTn9BhMA","189 9th Ave","mexican","11/10/2021 17:54:46","40.7455185879981","'-74.0021848849335","Fonda Chelsea","376","N/A","3.5","10011"
"Duh9gmBVHodHKQaQqsyZcg","33-01 31st Ave","american","11/10/2021 17:53:49","40.76372","'-73.92158","Mom's Kitchen & Bar","841","N/A","4","11102"
"RYKGs45OjF-vlb2Ds2Jb_g","121 Ludlow St","japanese","11/10/2021 17:53:59","40.7196796287355","'-73.9887088537216","Izakaya Juraku","140","N/A","4.5","10002"
"yZJbealagfujEkgesAl2hA","170 Thompson St","italian","11/10/2021 17:53:28","40.7276","'-74.000045","Lupa","1606","N/A","4","10012"
"BEYmqrP1_TC0nhnTGKkkJg","249 Columbus Ave","american","11/10/2021 17:53:43","40.7769826","'-73.9788067","Ella Social","556","N/A","4","10023"
"0jswXSAOU-a5VTR3n7Yebw","1801 26th Rd","american","11/10/2021 17:53:47","40.77332","'-73.92715","William & Willow","34","N/A","4.5","11102"
"7Q68kpPS6okcC8Kkw7g42A","132 W 47th St","japanese","11/10/2021 17:54:02","40.758489034780425","'-73.98320701370044","Sushi Lab Rooftop NYC","247","N/A","4","10036"
"pk89jzL1RsE9U0thf_z6tw","377 Greenwich St","italian","11/10/2021 17:53:33","40.7198601300801","'-74.010039072422","Locanda Verde","1688","N/A","4","10013"
"w2-VGvlBCMYo9ko8Y_PzAw","64 E 34th St","indian","11/10/2021 17:54:33","40.747176","'-73.981957","Masala King","214","N/A","4","10016"
"GDWVTV11eq92ElXD9mstBw","9 St Marks Pl","korean","11/10/2021 17:54:24","40.729519","'-73.989104","Boka","1557","N/A","3.5","10003"
"lgS9lE0Y9FhzT68zCj5QCw","96 3rd Ave","chinese","11/10/2021 17:54:10","40.73234","'-73.9881","Hunan Bistro","222","N/A","3.5","10003"
"GNPne4Il-itbn2sLbvMo1g","7414 37th Rd","indian","11/10/2021 17:54:34","40.7473069226623","'-73.8912814123575","Angel Indian Restaurant","163","N/A","4.5","11372"
"fwH7iD4-xY2ABrlZznP8CA","1496 2nd Ave","american","11/10/2021 17:53:51","40.77246055407929","'-73.95538748145974","Quality Eats","352","N/A","3.5","10075"
"pFesQXdrv75mTDztZzOiVg","1043 2nd Ave","italian","11/10/2021 17:53:37","40.758151486516","'-73.9662031084299","Angelo's Pizza","252","N/A","3","10022"
"WRPJeH3goSpj5ke3Pkrnfw","134 E 27th St","chinese","11/10/2021 17:54:10","40.74183","'-73.98271","Burp Bowl Cafe","244","N/A","4.5","10010"
"22nKUyCIbpnzR6R3_g1ptQ","200 W 44th St","italian","11/10/2021 17:53:27","40.75749","'-73.98662","Carmine's Italian Restaurant - Times Square","3782","N/A","4","10036"
"tN37MOvqzrmpU0h0PfoDmw","1185 Avenue Of The Americas Plz","indian","11/10/2021 17:54:35","40.75791","'-73.9825","Utsav","541","N/A","3.5","10036"
"LHxZgTddXIp_S1sL3nNG9w","99 Park Ave","american","11/10/2021 17:53:40","40.75031","'-73.9783999","Park Avenue Tavern","820","N/A","4","10016"
"XsXLVWr1UZWVhKThNvNiaA","40 W 56th St","chinese","11/10/2021 17:54:05","40.76292","'-73.976546","Blue Willow 夜来湘","289","N/A","4.5","10019"
"vcvQBFX9wejuqWf6ea9Clw","55 McGuinness Blvd S","korean","11/10/2021 17:54:24","40.72139","'-73.94587","Peeps Kitchen","15","N/A","5","11222"
"WNOUPEZ6J8SZVSaK6Q3e-A","8921 Old River Rd","italian","11/10/2021 17:53:39","40.8048834508642","'-73.9934416639218","Porto By Antonio","770","N/A","4.5","07047"
"3nvwvbbkJN2Cyp1VUuG6rA","45-04 162nd St","korean","11/10/2021 17:54:18","40.75616","'-73.80484","Daesung Korean Noodle","351","N/A","4.5","11358"
"_7jEITBmNIMD73_ni89MaQ","414 Grand St","korean","11/10/2021 17:54:24","40.71834","'-74.0529","KPOT Korean BBQ & Hot Pot","186","N/A","4","07302"
"lIXVm16VchbDXOf7v4hxMA","113 Lexington Ave","indian","11/10/2021 17:54:38","40.7424","'-73.98237","Haandi","317","N/A","3.5","10016"
"fH8DkdRerw5LJ7fZZHRfeA","111 N 12th St","italian","11/10/2021 17:53:28","40.722121","'-73.956678","Leuca","349","N/A","4","11249"
"0dDCDQz7DrKkSvu9h2hcQw","181 Bleecker St","chinese","11/10/2021 17:54:05","40.72915","'-74.00072","Chow House","458","N/A","4.5","10012"
"hKKDfUPcDX_c-RCWBMOr1w","48 W 27th St","indian","11/10/2021 17:54:38","40.7450715521913","'-73.990359620218","Bombay Sandwich Co.","428","N/A","4","10001"
"II7C8s_nkPXfttDq_vHmGA","620 Amsterdam Ave","japanese","11/10/2021 17:54:01","40.79046","'-73.97322","Gyu-Kaku Japanese BBQ","28","N/A","4","10024"
"3qIISjUYn1tbqHXi7nCLXg","242 E 50th St","italian","11/10/2021 17:53:28","40.75502","'-73.96913","Sofia Wine Bar","671","N/A","4","10022"
"xkvv0n7jbl4Ra3Vm_jfxaA","345 Park Ave S","american","11/10/2021 17:53:41","40.7418912","'-73.9846396","Upland","1081","N/A","4","10010"
"wcwftlB-61XG4ymGTR61aw","157 Ludlow St","japanese","11/10/2021 17:53:56","40.7209536656701","'-73.9881407239426","SakaMai","710","N/A","4","10002"
"'-Td-YEPTOUq2H3LRWgRxUw","302 W 37th St","italian","11/10/2021 17:53:37","40.75414","'-73.99245","Non Solo Piada","363","N/A","4.5","10018"
"Gc7OVEIs4HodL4hw9U3C3w","891 1st Ave","american","11/10/2021 17:53:47","40.75407","'-73.96623","Copinette","169","N/A","4","10022"
"AUyKmFjpaVLwc3awfUnqgQ","33-09 36th Ave","mexican","11/10/2021 17:54:51","40.7557171543477","'-73.927811292412","Chela & Garnacha","409","N/A","4.5","11106"
"OMF0rN7FHM2KovR8hJVbKA","191 Greenpoint Ave","korean","11/10/2021 17:54:24","40.73063","'-73.95195","Kimchee Market","63","N/A","4","11222"
"9-vKFnUby_6-pR6UJxjzMw","58 Henry St","chinese","11/10/2021 17:54:15","40.7127362","'-73.9950764600962","Sun Hing Lung Co","190","N/A","4.5","10002"
"77llOAEwInvK-oC2AHZ4nQ","378 3rd Ave","italian","11/10/2021 17:53:31","40.74165","'-73.98154","Coppola's East","364","N/A","4","10016"
"VzstANC68PM1BbyOcDXEtw","253 W 55th St","japanese","11/10/2021 17:53:53","40.76528","'-73.98326","Donburiya","364","N/A","4","10019"
"J5XNBZyUwgNQjllwJZG3Lg","151 E 57th St","american","11/10/2021 17:53:41","40.760863","'-73.968251","Side Door","18","N/A","4.5","10022"
"NT2mKx3_kxO9tpjeP2Sv6Q","206 Thompson St","american","11/10/2021 17:53:47","40.728647","'-73.999383","The Malt House","442","N/A","4","10012"
"tfGKVbzMHq4mhVBzrDnVWQ","106 Lexington Ave","indian","11/10/2021 17:54:37","40.742411","'-73.9829868","Lahori Kabab Restaurant","94","N/A","3.5","10016"
"X8ZS-dgiMIJvhwf9SaDnjw","79 Chrystie St","chinese","11/10/2021 17:54:06","40.71735","'-73.99457","Wah Fung No 1","1636","N/A","4.5","10002"
"TUGZA-1JwJ_a7GTRTuGjQg","200 Water St","indian","11/10/2021 17:54:38","40.70745","'-74.004828","Caravan Uyghur Cuisine","50","N/A","4.5","10038"
"HiTAdo-v0S1nSfkXfynnHg","38-40 Crescent St","korean","11/10/2021 17:54:19","40.75497","'-73.93692","Lim's Kitchen","266","N/A","4.5","11101"
"xe9qWNyYmsRvNGRPgW-ZcA","17 E 32nd St","korean","11/10/2021 17:54:21","40.746826","'-73.98448","Dons Bogam BBQ & Wine Bar","1025","N/A","4","10016"
"xMUZfoyzyJoTfZxrEZus4Q","701 9th Ave","american","11/10/2021 17:53:40","40.76247","'-73.9901","Mom's Kitchen & Bar","961","N/A","4.5","10019"
"L7_MTRZyYp_i-cnH2CU4zQ","85 Orchard St","american","11/10/2021 17:53:51","40.71798","'-73.99042","Dudley's","823","N/A","4","10002"
"JSX6Pk56w4BhgO8eSvCrKg","206 9th Ave","indian","11/10/2021 17:54:34","40.746065","'-74.001254","aRoqa","327","N/A","4","10011"
"cCesIqo-LQt0cRlZAnrAZQ","132 W 31st St","american","11/10/2021 17:53:40","40.74839","'-73.99062","Friedmans","2540","N/A","4","10001"
"VDbMrjBq-XAKZTS_cgB9_A","207 E 59th St","chinese","11/10/2021 17:54:12","40.76143","'-73.96603","Asian 59","84","N/A","3.5","10022"
"6fYGuJZXiFb282D1qJzWSQ","852 Amsterdam","korean","11/10/2021 17:54:20","40.797744938993","'-73.9678908884525","Mokja","171","N/A","3.5","10025"
"DGhWO1sUWydVeR5j5ZZaMw","145 W 53rd St","american","11/10/2021 17:53:41","40.7626274","'-73.98084109999999","La Grande Boucherie","538","N/A","4.5","10019"
"LDF8GBzAPJ4bnJVo4Bf3xw","351 E 62nd St","chinese","11/10/2021 17:54:15","40.76188","'-73.96122","Empire Chinese Restaurant","3","N/A","4","10065"
"iIWMaISFp4K50oHFfq2Oxw","356 Bergen Blvd","korean","11/10/2021 17:54:22","40.82128","'-73.99911","The Cast Iron Pot","808","N/A","4","07022"
"bnDfFdiCcPzhuNWUJORvLQ","13 Mott St","chinese","11/10/2021 17:54:12","40.714167","'-73.998803","Noodle Village","1194","N/A","4","10013"
"skN-mgnOezFQr9YNh5G5TQ","1364 Lexington Ave","mexican","11/10/2021 17:54:45","40.7824207446896","'-73.9534502033954","Lolita's Kitchen","109","N/A","4","10128"
"B7bxdtvLYR7Nmex4AIFd4w","2170 Broadway","chinese","11/10/2021 17:54:15","40.782051","'-73.980415","RedFarm","648","N/A","3.5","10024"
"hmG5OnHEe2vQRrQxez0U9w","156 9th Ave","american","11/10/2021 17:53:44","40.74428","'-74.00272","Worthwild","98","N/A","4.5","10011"
"KCBfW6sWl9Gx-LvMff08jg","218 Lafayette St","italian","11/10/2021 17:53:34","40.7219179851303","'-73.9976472073402","Osteria Morini","1202","N/A","4","10012"
"YM5AbOOg-TjuHJrQmfd0Hw","101 Lexington Ave","indian","11/10/2021 17:54:34","40.742069","'-73.982528","Desi Galli","321","N/A","3.5","10016"
"llzZ19xTIrueN5XBZi4zWg","140 Broadway","indian","11/10/2021 17:54:41","40.708684","'-74.010094","Indian King Biryani House","64","N/A","4.5","10005"
"dc3hkLkAqCSxDWQzrx-g9A","57 W 57th St","italian","11/10/2021 17:53:31","40.7644044527436","'-73.9767805051616","Quality Italian","1141","N/A","4","10019"
